,query,lab1,lab2,lab3,lab4,lab5,word_count,has_num,char_count,char_per_word,noun_count,verb_count,prep_count,meaning_count,categories,super_categories,sup1,sup2,sup3,sup4,sup_cat_bool,bools,label1,label2,label3,label4,label5,label6,label7
2197,refinancing a home,Living\Finance & Investment,Information\Companies & Industries,Information\Local & Regional ,Online Community\Homepages,Living\Real Estate,3,False,18,6.0,1,0,0,5,"['Living\\Finance & Investment', 'Information\\Companies & Industries', 'Information\\Local & Regional ', 'Online Community\\Homepages', 'Living\\Real Estate']","['Information', 'Living', 'Online']",Online, 'Living',['Information',,"[False, False, True, True, True, False, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'TRUE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2198,refurnished refridgeration displays,Shopping\Stores & Products,Shopping\Buying Guides & Researching,Shopping\Bargains & Discounts,,,3,False,35,11.666666666666664,1,0,0,3,"['Shopping\\Stores & Products', 'Shopping\\Buying Guides & Researching', 'Shopping\\Bargains & Discounts']",['Shopping'],Shopping,,,,"[False, False, False, False, False, True, False]","['FALSE', 'FALSE', 'FALSE', 'FALSE', 'FALSE', 'TRUE', 'FALSE']",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2199,registerd nurse,Living\Health & Fitness,Living\Career & Jobs,Information\Companies & Industries,Information\Local & Regional ,Online Community\Homepages,2,False,15,7.5,2,0,0,5,"['Living\\Health & Fitness', 'Living\\Career & Jobs', 'Information\\Companies & Industries', 'Information\\Local & Regional ', 'Online Community\\Homepages']","['Information', 'Living', 'Online']",Online, 'Living',['Information',,"[False, False, True, True, True, False, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'TRUE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2200,relief society,Information\Arts & Humanities,Information\Local & Regional ,Information\Other,Living\Family & Kids,Online Community\Forums & Groups,2,False,14,7.0,2,0,0,5,"['Information\\Arts & Humanities', 'Information\\Local & Regional ', 'Information\\Other', 'Living\\Family & Kids', 'Online Community\\Forums & Groups']","['Information', 'Living', 'Online']",Online, 'Living',['Information',,"[False, False, True, True, True, False, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'TRUE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2201,renassaince costumes,Living\Fashion & Apparel,Shopping\Stores & Products,Shopping\Buying Guides & Researching,Information\Local & Regional ,,2,False,20,10.0,1,0,0,4,"['Living\\Fashion & Apparel', 'Shopping\\Stores & Products', 'Shopping\\Buying Guides & Researching', 'Information\\Local & Regional ']","['Information', 'Living', 'Shopping']",Shopping, 'Living',['Information',,"[False, False, True, True, False, True, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'FALSE', 'TRUE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
2202,reported speech,Information\Education,Living\Family & Kids,Information\References & Libraries,Living\Book & Magazine,Online Community\Forums & Groups,2,False,15,7.5,1,0,0,5,"['Information\\Education', 'Living\\Family & Kids', 'Information\\References & Libraries', 'Living\\Book & Magazine', 'Online Community\\Forums & Groups']","['Information', 'Living', 'Online']",Online, 'Living',['Information',,"[False, False, True, True, True, False, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'TRUE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2203,republican nixon,Information\Law & Politics,Entertainment\Celebrities,Online Community\Homepages,Living\Book & Magazine,Online Community\Forums & Groups,2,False,16,8.0,1,0,0,5,"['Information\\Law & Politics', 'Entertainment\\Celebrities', 'Online Community\\Homepages', 'Living\\Book & Magazine', 'Online Community\\Forums & Groups']","['Entertainment', 'Information', 'Living', 'Online']",Online, 'Living', 'Information',['Entertainment',"[False, True, True, True, True, False, False]","['FALSE', 'TRUE', 'TRUE', 'TRUE', 'TRUE', 'FALSE', 'FALSE']",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2204,retirementlink,Information\Companies & Industries,Living\Finance & Investment,Online Community\Homepages,,,1,False,14,14.0,1,0,0,3,"['Information\\Companies & Industries', 'Living\\Finance & Investment', 'Online Community\\Homepages']","['Information', 'Living', 'Online']",Online, 'Living',['Information',,"[False, False, True, True, True, False, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'TRUE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2205,revivalsoy,Living\Health & Fitness,Living\Food & Cooking,Shopping\Stores & Products,Information\Companies & Industries,Online Community\Homepages,1,False,10,10.0,1,0,0,5,"['Living\\Health & Fitness', 'Living\\Food & Cooking', 'Shopping\\Stores & Products', 'Information\\Companies & Industries', 'Online Community\\Homepages']","['Information', 'Living', 'Online', 'Shopping']",Shopping, 'Online', 'Living',['Information',"[False, False, True, True, True, True, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'TRUE', 'TRUE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
2206,roberts company,Entertainment\Music,Entertainment\Celebrities,Information\Companies & Industries,Online Community\Homepages,,2,False,15,7.5,1,0,0,4,"['Entertainment\\Music', 'Entertainment\\Celebrities', 'Information\\Companies & Industries', 'Online Community\\Homepages']","['Entertainment', 'Information', 'Online']",Online, 'Information',['Entertainment',,"[False, True, True, False, True, False, False]","['FALSE', 'TRUE', 'TRUE', 'FALSE', 'TRUE', 'FALSE', 'FALSE']",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2207,rock crawler wheels,Living\Car & Garage,Information\Companies & Industries,Shopping\Stores & Products,Shopping\Buying Guides & Researching,Online Community\Homepages,3,False,19,6.333333333333332,2,0,0,5,"['Living\\Car & Garage', 'Information\\Companies & Industries', 'Shopping\\Stores & Products', 'Shopping\\Buying Guides & Researching', 'Online Community\\Homepages']","['Information', 'Living', 'Online', 'Shopping']",Shopping, 'Online', 'Living',['Information',"[False, False, True, True, True, True, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'TRUE', 'TRUE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
2208,rods western wear ohio,Living\Fashion & Apparel,Information\Companies & Industries,Shopping\Stores & Products,Shopping\Buying Guides & Researching,Online Community\Homepages,4,False,22,5.5,0,0,0,5,"['Living\\Fashion & Apparel', 'Information\\Companies & Industries', 'Shopping\\Stores & Products', 'Shopping\\Buying Guides & Researching', 'Online Community\\Homepages']","['Information', 'Living', 'Online', 'Shopping']",Shopping, 'Online', 'Living',['Information',"[False, False, True, True, True, True, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'TRUE', 'TRUE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
2209,rolex gmt master,Living\Fashion & Apparel,Living\Gifts & Collectables,Information\Companies & Industries,Shopping\Stores & Products,Online Community\Homepages,3,False,16,5.333333333333333,2,0,0,5,"['Living\\Fashion & Apparel', 'Living\\Gifts & Collectables', 'Information\\Companies & Industries', 'Shopping\\Stores & Products', 'Online Community\\Homepages']","['Information', 'Living', 'Online', 'Shopping']",Shopping, 'Online', 'Living',['Information',"[False, False, True, True, True, True, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'TRUE', 'TRUE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
2210,rolex wholesale,Living\Fashion & Apparel,Shopping\Bargains & Discounts,Information\Companies & Industries,Shopping\Stores & Products,Online Community\Homepages,2,False,15,7.5,1,0,0,5,"['Living\\Fashion & Apparel', 'Shopping\\Bargains & Discounts', 'Information\\Companies & Industries', 'Shopping\\Stores & Products', 'Online Community\\Homepages']","['Information', 'Living', 'Online', 'Shopping']",Shopping, 'Online', 'Living',['Information',"[False, False, True, True, True, True, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'TRUE', 'TRUE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
2211,rollingstonemagazine,Living\Book & Magazine,Information\Companies & Industries,Online Community\Homepages,Shopping\Stores & Products,,1,False,20,20.0,1,0,0,4,"['Living\\Book & Magazine', 'Information\\Companies & Industries', 'Online Community\\Homepages', 'Shopping\\Stores & Products']","['Information', 'Living', 'Online', 'Shopping']",Shopping, 'Online', 'Living',['Information',"[False, False, True, True, True, True, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'TRUE', 'TRUE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
2212,roman empire christman,Information\Arts & Humanities,Information\Education,Information\Law & Politics,Information\References & Libraries,,3,False,22,7.333333333333332,3,0,0,4,"['Information\\Arts & Humanities', 'Information\\Education', 'Information\\Law & Politics', 'Information\\References & Libraries']",['Information'],Information,,,,"[False, False, True, False, False, False, False]","['FALSE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2213,ronald and morgan and salisbury and maryland,Online Community\People Search,Information\Local & Regional ,Online Community\Homepages,,,7,False,44,6.285714285714287,4,0,0,3,"['Online Community\\People Search', 'Information\\Local & Regional ', 'Online Community\\Homepages']","['Information', 'Online']",Online,['Information',,,"[False, False, True, False, True, False, False]","['FALSE', 'FALSE', 'TRUE', 'FALSE', 'TRUE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2214,roof rack for 2005 mustang,Shopping\Stores & Products,Shopping\Buying Guides & Researching,Living\Car & Garage,Information\Companies & Industries,Online Community\Homepages,5,True,26,5.2,3,0,1,5,"['Shopping\\Stores & Products', 'Shopping\\Buying Guides & Researching', 'Living\\Car & Garage', 'Information\\Companies & Industries', 'Online Community\\Homepages']","['Information', 'Living', 'Online', 'Shopping']",Shopping, 'Online', 'Living',['Information',"[False, False, True, True, True, True, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'TRUE', 'TRUE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
2215,root canal,Living\Health & Fitness,Shopping\Buying Guides & Researching,Information\Science & Technology,Information\Local & Regional ,,2,False,10,5.0,2,0,0,4,"['Living\\Health & Fitness', 'Shopping\\Buying Guides & Researching', 'Information\\Science & Technology', 'Information\\Local & Regional ']","['Information', 'Living', 'Shopping']",Shopping, 'Living',['Information',,"[False, False, True, True, False, True, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'FALSE', 'TRUE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
2216,rosedale shopping center,Shopping\Stores & Products,Shopping\Buying Guides & Researching,Information\Companies & Industries,Information\Local & Regional ,Online Community\Homepages,3,False,24,8.0,2,0,0,5,"['Shopping\\Stores & Products', 'Shopping\\Buying Guides & Researching', 'Information\\Companies & Industries', 'Information\\Local & Regional ', 'Online Community\\Homepages']","['Information', 'Online', 'Shopping']",Shopping, 'Online',['Information',,"[False, False, True, False, True, True, False]","['FALSE', 'FALSE', 'TRUE', 'FALSE', 'TRUE', 'TRUE', 'FALSE']",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
2217,rosenbluth,Living\Travel & Vacation,Living\Finance & Investment,Information\Companies & Industries,Online Community\Homepages,,1,False,10,10.0,1,0,0,4,"['Living\\Travel & Vacation', 'Living\\Finance & Investment', 'Information\\Companies & Industries', 'Online Community\\Homepages']","['Information', 'Living', 'Online']",Online, 'Living',['Information',,"[False, False, True, True, True, False, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'TRUE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2218,rotisserie chicken recipe,Living\Food & Cooking,Information\References & Libraries,Online Community\Forums & Groups,Shopping\Stores & Products,,3,False,25,8.333333333333334,3,0,0,4,"['Living\\Food & Cooking', 'Information\\References & Libraries', 'Online Community\\Forums & Groups', 'Shopping\\Stores & Products']","['Information', 'Living', 'Online', 'Shopping']",Shopping, 'Online', 'Living',['Information',"[False, False, True, True, True, True, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'TRUE', 'TRUE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
2219,roundworms in humans,Living\Health & Fitness,Information\Science & Technology,Online Community\Forums & Groups,,,3,False,20,6.666666666666668,0,0,1,3,"['Living\\Health & Fitness', 'Information\\Science & Technology', 'Online Community\\Forums & Groups']","['Information', 'Living', 'Online']",Online, 'Living',['Information',,"[False, False, True, True, True, False, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'TRUE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2220,rules for working in south korea,Information\Law & Politics,Information\Local & Regional ,Online Community\Homepages,,,6,False,32,5.333333333333333,1,0,2,3,"['Information\\Law & Politics', 'Information\\Local & Regional ', 'Online Community\\Homepages']","['Information', 'Online']",Online,['Information',,,"[False, False, True, False, True, False, False]","['FALSE', 'FALSE', 'TRUE', 'FALSE', 'TRUE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2221,run time error visual basic 6,Computers\Software,Online Community\Forums & Groups,,,,6,True,29,4.833333333333333,3,0,0,2,"['Computers\\Software', 'Online Community\\Forums & Groups']","['Computers', 'Online']",Online,['Computers',,,"[True, False, False, False, True, False, False]","['TRUE', 'FALSE', 'FALSE', 'FALSE', 'TRUE', 'FALSE', 'FALSE']",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2222,running clothes,Living\Fashion & Apparel,Shopping\Stores & Products,Shopping\Buying Guides & Researching,Sports\Other,,2,False,15,7.5,0,0,0,4,"['Living\\Fashion & Apparel', 'Shopping\\Stores & Products', 'Shopping\\Buying Guides & Researching', 'Sports\\Other']","['Living', 'Shopping', 'Sports']",Sports, 'Shopping',['Living',,"[False, False, False, True, False, True, True]","['FALSE', 'FALSE', 'FALSE', 'TRUE', 'FALSE', 'TRUE', 'TRUE']",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
2223,rv rentals,Living\Car & Garage,Shopping\Lease & Rent,Information\Companies & Industries,Information\Local & Regional ,Online Community\Homepages,2,False,10,5.0,1,0,0,5,"['Living\\Car & Garage', 'Shopping\\Lease & Rent', 'Information\\Companies & Industries', 'Information\\Local & Regional ', 'Online Community\\Homepages']","['Information', 'Living', 'Online', 'Shopping']",Shopping, 'Online', 'Living',['Information',"[False, False, True, True, True, True, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'TRUE', 'TRUE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
2224,safety technology,Information\Science & Technology,Information\Companies & Industries,Living\Health & Fitness,Online Community\Forums & Groups,Online Community\Homepages,2,False,17,8.5,2,0,0,5,"['Information\\Science & Technology', 'Information\\Companies & Industries', 'Living\\Health & Fitness', 'Online Community\\Forums & Groups', 'Online Community\\Homepages']","['Information', 'Living', 'Online']",Online, 'Living',['Information',,"[False, False, True, True, True, False, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'TRUE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2225,saks fifth avenue,Information\Companies & Industries,Online Community\Homepages,Living\Fashion & Apparel,,,3,False,17,5.666666666666668,1,0,0,3,"['Information\\Companies & Industries', 'Online Community\\Homepages', 'Living\\Fashion & Apparel']","['Information', 'Living', 'Online']",Online, 'Living',['Information',,"[False, False, True, True, True, False, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'TRUE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2226,sally hansen,Living\Health & Fitness,Living\Fashion & Apparel,Information\Companies & Industries,Shopping\Stores & Products,Online Community\Homepages,2,False,12,6.0,0,1,0,5,"['Living\\Health & Fitness', 'Living\\Fashion & Apparel', 'Information\\Companies & Industries', 'Shopping\\Stores & Products', 'Online Community\\Homepages']","['Information', 'Living', 'Online', 'Shopping']",Shopping, 'Online', 'Living',['Information',"[False, False, True, True, True, True, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'TRUE', 'TRUE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
2227,sample lesson plan,Information\Education,,,,,3,False,18,6.0,3,0,0,1,['Information\\Education'],['Information'],Information,,,,"[False, False, True, False, False, False, False]","['FALSE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2228,san francisco giants tickets,Sports\Basketball,Sports\Schedules & Tickets,Information\Companies & Industries,Information\Local & Regional ,Online Community\Homepages,4,False,28,7.0,0,0,0,5,"['Sports\\Basketball', 'Sports\\Schedules & Tickets', 'Information\\Companies & Industries', 'Information\\Local & Regional ', 'Online Community\\Homepages']","['Information', 'Online', 'Sports']",Sports, 'Online',['Information',,"[False, False, True, False, True, False, True]","['FALSE', 'FALSE', 'TRUE', 'FALSE', 'TRUE', 'FALSE', 'TRUE']",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
2229,santa fe new mexico,Information\Local & Regional ,Online Community\Homepages,Information\Law & Politics,Information\References & Libraries,Living\Travel & Vacation,4,False,19,4.75,2,0,0,5,"['Information\\Local & Regional ', 'Online Community\\Homepages', 'Information\\Law & Politics', 'Information\\References & Libraries', 'Living\\Travel & Vacation']","['Information', 'Living', 'Online']",Online, 'Living',['Information',,"[False, False, True, True, True, False, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'TRUE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2230,santa rosa apartments,Living\Real Estate,Living\Family & Kids,Information\Companies & Industries,Information\Local & Regional ,Shopping\Lease & Rent,3,False,21,7.0,2,0,0,5,"['Living\\Real Estate', 'Living\\Family & Kids', 'Information\\Companies & Industries', 'Information\\Local & Regional ', 'Shopping\\Lease & Rent']","['Information', 'Living', 'Shopping']",Shopping, 'Living',['Information',,"[False, False, True, True, False, True, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'FALSE', 'TRUE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
